id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
#meta +id,#meta +code,#loc +airport +type,#loc +airport +name,#geo +lat,#geo +lon,#geo +elevation +ft,#region +continent +code,#country +name,#country +code +iso2,#adm1 +name,#adm1 +code +iso,#adm1 +code +local,#loc +municipality +name,#status +scheduled,#loc +airport +code +gps,#loc +airport +code +iata,#loc +airport +code +local,#meta +url +airport,#meta +url +wikipedia,#meta +keywords,#meta +score,#date +updated
871,CEL5,small_airport,Valleyview Airport,55.032941,-117.294545,2435,NA,Canada,CA,Alberta,CA-AB,AB,Valleyview,0,CEL5,,CEL5,,https://en.wikipedia.org/wiki/Valleyview_Airport,EL5,50,2022-10-20T13:13:50+00:00
647,CAU4,small_airport,Vanderhoof Airport,54.051607,-124.010804,2225,NA,Canada,CA,British Columbia,CA-BC,BC,Vanderhoof,0,CAU4,,CAU4,,https://en.wikipedia.org/wiki/Vanderhoof_Airport,AU4,50,2021-02-12T01:14:24+00:00
844,CEE5,small_airport,Wabasca Airport,55.9618988,-113.8190002,1827,NA,Canada,CA,Alberta,CA-AB,AB,Wabasca,0,CEE5,,CEE5,,https://en.wikipedia.org/wiki/Wabasca_Airport,EE5,50,2011-07-07T19:42:56+00:00
1490,CRL2,small_airport,Westport / Rideau Lakes Airport,44.66666518,-76.39666736,500,NA,Canada,CA,Ontario,CA-ON,ON,Westport,0,CRL2,,CRL2,,https://en.wikipedia.org/wiki/Westport/Rideau_Lakes_Airport,RL2,50,2011-04-23T19:42:05+00:00
1448,CPR7,small_airport,Wingham / Richard W. LeVan Airport,43.86750031,-81.29859924,1075,NA,Canada,CA,Ontario,CA-ON,ON,Wingham,0,CPR7,,CPR7,,https://en.wikipedia.org/wiki/Wingham_Airport,PR7,50,2011-04-23T20:37:30+00:00
1447,CPR5,small_airport,Woodstock Airport,43.108268,-80.821867,1040,NA,Canada,CA,Ontario,CA-ON,ON,Woodstock,0,CPR5,,CPR5,,https://en.wikipedia.org/wiki/Woodstock_Airport_(Ontario),PR5,50,2022-02-22T16:59:16+00:00
28347,CNV6,seaplane_base,Orillia/Lake St John Seaplane Base,44.68330002,-79.3167038,718,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNV6,,CNV6,,,,25,2008-06-13T14:30:04+00:00
913,CEW9,heliport,Canmore Municipal Heliport,51.07780075,-115.3379974,4296,NA,Canada,CA,Alberta,CA-AB,AB,Canmore,0,CEW9,,CEW9,,,EW9,25,2012-11-19T22:25:52+00:00
667,CBC7,heliport,Harbour (Public) Heliport,49.28689211,-123.1061123,2,NA,Canada,CA,British Columbia,CA-BC,BC,Vancouver,0,CBC7,,CBC7,,,BC7,25,2010-09-22T16:36:45+00:00
1911,CYSR,closed,Nanisivik Airport,72.980839,-84.610862,2106,NA,Canada,CA,Nunavut,CA-NU,NU,Nanisivik,0,,,,,https://en.wikipedia.org/wiki/Nanisivik_Airport,"YSR, CYSR",800,2021-03-25T17:50:33+00:00
1786,CYKD,medium_airport,Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,23,NA,Canada,CA,Northwest Territories,CA-NT,NT,Aklavik,1,CYKD,LAK,,,https://en.wikipedia.org/wiki/Aklavik_Airport,YKD,750,2016-10-01T00:03:44+00:00
1921,CYTL,medium_airport,Big Trout Lake Airport,53.81779861,-89.89689636,729,NA,Canada,CA,Ontario,CA-ON,ON,Big Trout Lake,1,CYTL,YTL,,,https://en.wikipedia.org/wiki/Big_Trout_Lake_Airport,,750,2008-06-13T14:30:04+00:00
1746,CYGO,medium_airport,Gods Lake Narrows Airport,54.55889893,-94.49140167,617,NA,Canada,CA,Manitoba,CA-MB,MB,Gods Lake Narrows,1,CYGO,YGO,,,https://en.wikipedia.org/wiki/Gods_Lake_Narrows_Airport,,750,2008-06-13T14:30:04+00:00
2009,CZBD,medium_airport,Ilford Airport,56.05163,-95.620523,642,NA,Canada,CA,Manitoba,CA-MB,MB,Ilford,1,CZBD,ILF,,,https://en.wikipedia.org/wiki/Ilford_Airport,ZBD,750,2021-03-30T14:48:18+00:00
1776,CYIV,medium_airport,Island Lake Airport,53.85720062,-94.6536026,770,NA,Canada,CA,Manitoba,CA-MB,MB,Island Lake,1,CYIV,YIV,,,https://en.wikipedia.org/wiki/Island_Lake_Airport,,750,2008-06-13T14:30:04+00:00
1712,CYDP,medium_airport,Nain Airport,56.550778,-61.682224,22,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Nain,1,CYDP,YDP,,,https://en.wikipedia.org/wiki/Nain_Airport,,750,2022-08-16T10:27:59+00:00
1843,CYPC,medium_airport,Paulatuk (Nora Aliqatchialuk Ruben) Airport,69.36083812,-124.07547,15,NA,Canada,CA,Northwest Territories,CA-NT,NT,Paulatuk,1,CYPC,YPC,,,https://en.wikipedia.org/wiki/Paulatuk_Airport,,750,2012-04-29T15:45:06+00:00
1852,CYPO,medium_airport,Peawanuck Airport,54.98809814,-85.44329834,173,NA,Canada,CA,Ontario,CA-ON,ON,Peawanuck,1,CYPO,YPO,,,https://en.wikipedia.org/wiki/Peawanuck_Airport,,750,2008-06-13T14:30:04+00:00
1929,CYUT,medium_airport,Naujaat Airport,66.5214,-86.224701,80,NA,Canada,CA,Nunavut,CA-NU,NU,Repulse Bay,1,CYUT,YUT,,,https://en.wikipedia.org/wiki/Repulse_Bay_Airport,Repulse Bay Airport,750,2019-10-01T13:32:40+00:00
2036,CZRJ,medium_airport,Round Lake (Weagamow Lake) Airport,52.9435997,-91.31279755,974,NA,Canada,CA,Ontario,CA-ON,ON,Round Lake,1,CZRJ,ZRJ,,,https://en.wikipedia.org/wiki/Round_Lake_(Weagamow_Lake)_Airport,,750,2008-06-13T14:30:04+00:00
2033,CZPB,medium_airport,Sachigo Lake Airport,53.89110184,-92.1964035,876,NA,Canada,CA,Ontario,CA-ON,ON,Sachigo Lake,1,CZPB,ZPB,,,https://en.wikipedia.org/wiki/Sachigo_Lake_Airport,,750,2008-06-13T14:30:04+00:00
1915,CYSY,medium_airport,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,71.99389648,-125.2429962,282,NA,Canada,CA,Northwest Territories,CA-NT,NT,Sachs Harbour,1,CYSY,YSY,,,https://en.wikipedia.org/wiki/Sachs_Harbour_Airport,,750,2012-04-29T15:46:33+00:00
1978,CYYH,medium_airport,Taloyoak Airport,69.5467,-93.576698,92,NA,Canada,CA,Nunavut,CA-NU,NU,Taloyoak,1,CYYH,YYH,,,https://en.wikipedia.org/wiki/Taloyoak_Airport,Spence Bay,750,2019-10-06T21:20:55+00:00
1945,CYWA,medium_airport,Petawawa Airport,45.95220184,-77.31919861,427,NA,Canada,CA,Ontario,CA-ON,ON,Petawawa,0,CYWA,YWA,,,https://en.wikipedia.org/wiki/Petawawa_Airport,,275,2008-06-13T14:30:04+00:00
1988,CYYW,medium_airport,Armstrong Airport,50.29029846,-88.90969849,1058,NA,Canada,CA,Ontario,CA-ON,ON,Armstrong,0,CYYW,YYW,,,https://en.wikipedia.org/wiki/Armstrong_Airport,,250,2008-06-13T14:30:04+00:00
1964,CYXQ,medium_airport,Beaver Creek Airport,62.41030121,-140.8670044,2131,NA,Canada,CA,Yukon,CA-YT,YT,Beaver Creek,0,CYXQ,YXQ,,,https://en.wikipedia.org/wiki/Beaver_Creek_Airport,,250,2008-06-13T14:30:04+00:00
1692,CYCN,medium_airport,Cochrane Airport,49.10559845,-81.01360321,861,NA,Canada,CA,Ontario,CA-ON,ON,Cochrane,0,CYCN,YCN,,,https://en.wikipedia.org/wiki/Cochrane_Airport,,250,2008-06-13T14:30:04+00:00
1696,CYCR,medium_airport,Cross Lake (Charlie Sinclair Memorial) Airport,54.61059952,-97.76080322,709,NA,Canada,CA,Manitoba,CA-MB,MB,Cross Lake,0,CYCR,YCR,,,https://en.wikipedia.org/wiki/Cross_Lake_(Charlie_Sinclair_Memorial)_Airport,,250,2008-06-13T14:30:04+00:00
1764,CYHN,medium_airport,Hornepayne Municipal Airport,49.19309998,-84.7589035,1099,NA,Canada,CA,Ontario,CA-ON,ON,Hornepayne,0,CYHN,YHN,,,https://en.wikipedia.org/wiki/Hornepayne_Municipal_Airport,,250,2008-06-13T14:30:04+00:00
2012,CZEE,medium_airport,Kelsey Airport,56.03749847,-96.50969696,600,NA,Canada,CA,Manitoba,CA-MB,MB,Kelsey,0,CZEE,KES,ZEE,,https://en.wikipedia.org/wiki/Kelsey_Airport,,250,2014-12-19T11:36:07+00:00
2045,CZWH,medium_airport,Lac Brochet Airport,58.61750031,-101.4690018,1211,NA,Canada,CA,Manitoba,CA-MB,MB,Lac Brochet,0,CZWH,XLB,ZWH,,https://en.wikipedia.org/wiki/Lac_Brochet_Airport,,250,2013-04-26T15:34:19+00:00
2002,CYZW,medium_airport,Teslin Airport,60.17279816,-132.7429962,2313,NA,Canada,CA,Yukon,CA-YT,YT,Teslin,0,CYZW,YZW,,,https://en.wikipedia.org/wiki/Teslin_Airport,,250,2008-06-13T14:30:04+00:00
1661,CYAU,small_airport,Liverpool South Shore Regional Airport,44.230301,-64.856102,321,NA,Canada,CA,Nova Scotia,CA-NS,NS,Greenfield,0,,,,,https://en.wikipedia.org/wiki/Liverpool/South_Shore_Regional_Airport,"CYAU, YAU, Greenfield Dragway",150,2022-03-04T22:24:56+00:00
46596,CYAB,small_airport,Arctic Bay Airport,73.006101,-85.04616,72,NA,Canada,CA,Nunavut,CA-NU,NU,Arctic Bay,1,CYAB,YAB,,,https://en.wikipedia.org/wiki/Arctic_Bay_Airport,CJX7,100,2022-01-25T17:54:30+00:00
308539,CA-0523,small_airport,Roths field,43.97854879,-80.77706337,1350,NA,Canada,CA,Ontario,CA-ON,ON,,0,,,CPR1,,,,50,2016-01-29T10:28:36+00:00
1365,CNZ4,small_airport,Barry's Bay / Madawaska Valley Airpark,45.50472275,-77.64409304,1000,NA,Canada,CA,Ontario,CA-ON,ON,Barry's Bay,0,CNZ4,,CNZ4,,https://en.wikipedia.org/wiki/Madawaska_Valley_Airpark,NZ4,50,2011-09-02T19:46:30+00:00
1084,CJK3,small_airport,Beauval Airport,55.11029816,-107.7160034,1436,NA,Canada,CA,Saskatchewan,CA-SK,SK,Beauval,0,CJK3,,CJK3,,https://en.wikipedia.org/wiki/Beauval_Airport,JK3,50,2008-06-13T14:30:04+00:00
752,CCE4,small_airport,Black Tickle Airport,53.469836,-55.787501,57,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Black Tickle,0,CCE4,YBI,CCE4,,https://en.wikipedia.org/wiki/Black_Tickle_Airport,CE4,50,2022-08-16T10:38:33+00:00
2040,CZTA,small_airport,Bloodvein River Airport,51.784568,-96.692305,721,NA,Canada,CA,Manitoba,CA-MB,MB,Bloodvein River,0,CZTA,YDV,ZTA,,https://en.wikipedia.org/wiki/Bloodvein_River_Airport,ZTA,50,2013-04-25T04:50:03+00:00
1104,CJP6,small_airport,Camsell Portage Airport,59.61000061,-109.2669983,750,NA,Canada,CA,Saskatchewan,CA-SK,SK,Camsell Portage,0,CJP6,,CJP6,,https://en.wikipedia.org/wiki/Camsell_Portage_Airport,JP6,50,2008-06-13T14:30:04+00:00
1108,CJQ3,small_airport,Carlyle Airport,49.64440155,-102.2870026,2074,NA,Canada,CA,Saskatchewan,CA-SK,SK,Carlyle,0,CJQ3,,CJQ3,,https://en.wikipedia.org/wiki/Carlyle_Airport,JQ3,50,2008-06-13T14:30:04+00:00
1026,CGB2,small_airport,Bishell's Airport,51.58280182,-114.052002,3400,NA,Canada,CA,Alberta,CA-AB,AB,Carstairs,0,CGB2,,CGB2,,https://en.wikipedia.org/wiki/Carstairs/Bishell's_Airport,GB2,50,2008-06-13T14:30:04+00:00
1106,CJP9,small_airport,Charlot River Airport,59.60169983,-109.137001,700,NA,Canada,CA,Saskatchewan,CA-SK,SK,Charlot River,0,CJP9,,CJP9,,https://en.wikipedia.org/wiki/Charlot_River_Airport,JP9,50,2008-06-13T14:30:04+00:00
619,CAG3,small_airport,Chilko Lake (Tsylos Park Lodge) Airport,51.625797,-124.144478,3850,NA,Canada,CA,British Columbia,CA-BC,BC,Chilko Lake,0,CAG3,CJH,CAG3,,https://en.wikipedia.org/wiki/Chilko_Lake_(Tsylos_Park_Lodge)_Airport,AG3,50,2021-01-14T13:54:45+00:00
1146,CJW7,small_airport,Cigar Lake Airport,58.05310059,-104.4840012,1562,NA,Canada,CA,Saskatchewan,CA-SK,SK,Cigar Lake,0,CJW7,,CJW7,,https://en.wikipedia.org/wiki/Cigar_Lake_Airport,JW7,50,2008-06-13T14:30:04+00:00
993,CFS8,small_airport,Clearwater River Airport,51.98809814,-115.2279968,4100,NA,Canada,CA,Alberta,CA-AB,AB,Clearwater River,0,CFS8,,CFS8,,https://en.wikipedia.org/wiki/Clearwater_River_Airport,FS8,50,2008-06-13T14:30:04+00:00
1121,CJS3,small_airport,Cluff Lake Airport,58.39110184,-109.5159988,1112,NA,Canada,CA,Saskatchewan,CA-SK,SK,Cluff Lake,0,CJS3,XCL,CJS3,,https://en.wikipedia.org/wiki/Cluff_Lake_Airport,JS3,50,2013-06-27T16:57:40+00:00
898,CET2,small_airport,Conklin (Leismer) Airport,55.695301,-111.278999,1930,NA,Canada,CA,Alberta,CA-AB,AB,Conklin,0,CET2,CFM,CET2,,https://en.wikipedia.org/wiki/Conklin_(Leismer)_Airport,ET2,50,2018-09-23T13:07:34+00:00
1698,CYCT,small_airport,Coronation Airport,52.07500076,-111.4449997,2595,NA,Canada,CA,Alberta,CA-AB,AB,Coronation,0,CYCT,YCT,,,https://en.wikipedia.org/wiki/Coronation_Airport,YCT,50,2013-04-21T01:10:53+00:00
623,CAJ3,small_airport,Creston Valley Regional Airport - Art Sutcliffe Field,49.03689957,-116.4980011,2070,NA,Canada,CA,British Columbia,CA-BC,BC,Creston,0,CAJ3,CFQ,CAJ3,http://www.crestonairport.ca/,https://en.wikipedia.org/wiki/Creston_(Art_Sutcliffe_Field)_Airport,AJ3,50,2015-12-07T00:39:41+00:00
629,CAL3,small_airport,Douglas Lake Airport,50.16546005,-120.1712734,2770,NA,Canada,CA,British Columbia,CA-BC,BC,Douglas Lake,0,CAL3,DGF,CAL3,,https://en.wikipedia.org/wiki/Douglas_Lake_Airport,AL3,50,2012-07-19T17:55:54+00:00
46616,CMF2,small_airport,Edmonton / Calmar (Maplelane Farm),53.184654,-113.738236,2520,NA,Canada,CA,Alberta,CA-AB,AB,Edmonton,0,CMF2,,CMF2,,https://en.wikipedia.org/wiki/Edmonton/Calmar_(Maplelane_Farm)_Aerodrome,,50,2016-09-05T22:33:43+00:00
1714,CYEA,small_airport,Empress Airport,50.93330002,-110.0130005,2211,NA,Canada,CA,Alberta,CA-AB,AB,Empress,0,CYEA,,,,https://en.wikipedia.org/wiki/Empress_Airport,YEA,50,2008-06-13T14:30:04+00:00
1115,CJR4,small_airport,Eston Airport,51.14419937,-108.7630005,2225,NA,Canada,CA,Saskatchewan,CA-SK,SK,Eston,0,CJR4,,CJR4,,https://en.wikipedia.org/wiki/Eston_Airport,JR4,50,2008-06-13T14:30:04+00:00
834,CEB5,small_airport,Fairview Airport,56.08140183,-118.4349976,2166,NA,Canada,CA,Alberta,CA-AB,AB,Fairview,0,CEB5,ZFW,CEB5,,https://en.wikipedia.org/wiki/Fairview_Airport,EB5,50,2013-04-09T01:43:43+00:00
827,CDY3,small_airport,Fogo Airport,49.657501,-54.237499,80,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Fogo,0,CDY3,,CDY3,,https://en.wikipedia.org/wiki/Fogo_Airport,DY3,50,2021-09-03T17:01:30+00:00
665,CBC2,small_airport,Ford Bay Airport,66.03749847,-124.7149963,673,NA,Canada,CA,Northwest Territories,CA-NT,NT,Ford Bay,0,CBC2,,CBC2,,https://en.wikipedia.org/wiki/Ford_Bay_Airport,BC2,50,2008-06-13T14:30:04+00:00
849,CEF6,small_airport,S.I.R.Bernard Forestburg Airpark,52.5746994,-112.0839996,2334,NA,Canada,CA,Alberta,CA-AB,AB,Forestburg,0,CEF6,,CEF6,http://www.CEF6.ca,https://en.wikipedia.org/wiki/Forestburg_Airport,"EF6, Bernard Airpark, Forestburg Airpark",50,2015-03-28T02:07:07+00:00
899,CET4,small_airport,Fort Simpson Island Airport,61.86669922,-121.3659973,405,NA,Canada,CA,Northwest Territories,CA-NT,NT,Fort Simpson Island,0,CET4,,CET4,,https://en.wikipedia.org/wiki/Fort_Simpson_Island_Airport,ET4,50,2008-06-13T14:30:04+00:00
626,CAJ9,small_airport,Fort Ware Airport,57.42720032,-125.6500015,2450,NA,Canada,CA,British Columbia,CA-BC,BC,Fort Ware,0,CAJ9,,CAJ9,,https://en.wikipedia.org/wiki/Fort_Ware_Airport,AJ9,50,2008-06-13T14:30:04+00:00
951,CFH4,small_airport,Fox Harbour Airport,45.86999893,-63.46110153,62,NA,Canada,CA,Nova Scotia,CA-NS,NS,Fox Harbour,0,CFH4,,CFH4,,https://en.wikipedia.org/wiki/Fox_Harbour_Airport,FH4,50,2008-06-13T14:30:04+00:00
768,CCN2,small_airport,Grand Manan Airport,44.7132988,-66.79640198,238,NA,Canada,CA,New Brunswick,CA-NB,NB,Grand Manan,0,CCN2,,CCN2,,https://en.wikipedia.org/wiki/Grand_Manan_Airport,CN2,50,2008-06-13T14:30:04+00:00
890,CEQ5,closed,Grande Cache Airport,53.916901,-118.874001,4117,NA,Canada,CA,Alberta,CA-AB,AB,Grande Cache,0,,,,,https://en.wikipedia.org/wiki/Grande_Cache_Airport,"EQ5, CEQ5, YGC, CEQ5",50,2020-12-13T13:01:17+00:00
1037,CHG2,small_airport,Harbour Grace Airport,47.685427,-53.253629,325,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Harbour Grace,0,CHG2,,CHG2,,,HG2,50,2022-09-20T10:16:23+00:00
809,CDH1,small_airport,Deerhurst Resort Airport,45.35419846,-79.15139771,1029,NA,Canada,CA,Ontario,CA-ON,ON,Huntsville,0,CDH1,,CDH1,,https://en.wikipedia.org/wiki/Huntsville/Deerhurst_Resort_Airport,DH1,50,2014-10-11T11:26:22+00:00
1329,CNP7,small_airport,Iroquois Airport,44.84217834,-75.311409,246,NA,Canada,CA,Ontario,CA-ON,ON,Iroquois,0,CNP7,,CNP7,,https://en.wikipedia.org/wiki/Iroquois_Airport,NP7,50,2009-08-05T18:22:19+00:00
711,CBR2,small_airport,Kaslo Airport,49.90359879,-116.9349976,2354,NA,Canada,CA,British Columbia,CA-BC,BC,Kaslo,0,CBR2,,CBR2,,https://en.wikipedia.org/wiki/Kaslo_Airport,BR2,50,2008-06-13T14:30:04+00:00
1466,CPV8,small_airport,Keewaywin Airport,52.9911,-92.836403,988,NA,Canada,CA,Ontario,CA-ON,ON,Keewaywin,0,CPV8,KEW,CPV8,,https://en.wikipedia.org/wiki/Keewaywin_Airport,,50,2022-08-19T20:40:07+00:00
709,CBQ7,small_airport,Kemess Creek Airport,56.97439957,-126.7409973,4191,NA,Canada,CA,British Columbia,CA-BC,BC,Kemess Creek,0,CBQ7,,CBQ7,,https://en.wikipedia.org/wiki/Kemess_Creek_Airport,BQ7,50,2008-06-13T14:30:04+00:00
868,CEK6,small_airport,Killam-Sedgewick Airport,52.79999924,-111.7669983,2182,NA,Canada,CA,Alberta,CA-AB,AB,Killam,0,CEK6,,CEK6,,https://en.wikipedia.org/wiki/Killam/Killam-Sedgewick_Airport,EK6,50,2008-06-13T14:30:04+00:00
1170,CKD5,small_airport,Kipling Airport,50.0992012,-102.6070023,2157,NA,Canada,CA,Saskatchewan,CA-SK,SK,Kipling,0,CKD5,,CKD5,,https://en.wikipedia.org/wiki/Kipling_Airport,KD5,50,2008-06-13T14:30:04+00:00
1567,CSU7,small_airport,Lac-à-la-Tortue (Water Aerodrome) Airport,46.61669922,-72.62580109,427,NA,Canada,CA,Quebec,CA-QC,QC,Lac-à-la-Tortue,0,CSU7,,CSU7,,https://en.wikipedia.org/wiki/Lac-%C3%A0-la-Tortue_Water_Aerodrome,SU7,50,2008-06-13T14:30:04+00:00
1272,CLM2,small_airport,Leamington Airport,42.02500153,-82.52500153,576,NA,Canada,CA,Ontario,CA-ON,ON,Leamington,0,CLM2,,CLM2,,https://en.wikipedia.org/wiki/Leamington_Airport,LM2,50,2008-06-13T14:30:04+00:00
1268,CLG3,small_airport,Liege / CNRL Airport,57.00189972,-113.1940002,1728,NA,Canada,CA,Alberta,CA-AB,AB,Liege,0,CLG3,,CLG3,,https://en.wikipedia.org/wiki/Liege/CNRL_Aerodrome,LG3,50,2012-07-25T22:23:58+00:00
1188,CKH8,small_airport,Lumsden (Colhoun) Airport,50.66749954,-104.7890015,1900,NA,Canada,CA,Saskatchewan,CA-SK,SK,Lumsden,0,CKH8,,CKH8,,https://en.wikipedia.org/wiki/Lumsden_(Colhoun)_Airport,KH8,50,2008-06-13T14:30:04+00:00
795,CCZ4,small_airport,Margaree Airport,46.340413,-60.980508,181,NA,Canada,CA,Nova Scotia,CA-NS,NS,Margaree,0,CCZ4,,CCZ4,,https://en.wikipedia.org/wiki/Margaree_Airport,CZ4,50,2022-03-04T22:17:54+00:00
1222,CKQ8,small_airport,McArthur River Airport,57.76750183,-105.0240021,1718,NA,Canada,CA,Saskatchewan,CA-SK,SK,Mcarthur River,0,CKQ8,,CKQ8,,https://en.wikipedia.org/wiki/McArthur_River_Airport,KQ8,50,2008-06-13T14:30:04+00:00
1155,CJZ3,small_airport,Melfort Airport,52.86669922,-104.6999969,1495,NA,Canada,CA,Saskatchewan,CA-SK,SK,Melfort,0,CJZ3,,CJZ3,,https://en.wikipedia.org/wiki/Melfort_Airport,JZ3,50,2008-06-13T14:30:04+00:00
757,CCG4,small_airport,Moncton / McEwen Airport,46.15390015,-64.76860046,214,NA,Canada,CA,New Brunswick,CA-NB,NB,Moncton,0,CCG4,,CCG4,,https://en.wikipedia.org/wiki/Moncton/McEwen_Airport,CG4,50,2010-09-27T23:41:21+00:00
1581,CSZ3,small_airport,Mont-Tremblant / St-Jovite Airport,46.154202,-74.583603,790,NA,Canada,CA,Quebec,CA-QC,QC,Mont-Tremblant,0,CSZ3,,CSZ3,,https://en.wikipedia.org/wiki/Mont-Tremblant/St-Jovite_Airport,SZ3,50,2017-01-09T20:01:38+00:00
637,CAQ5,small_airport,Nakusp Airport,50.26639938,-117.8130035,1689,NA,Canada,CA,British Columbia,CA-BC,BC,Nakusp,0,CAQ5,,CAQ5,,https://en.wikipedia.org/wiki/Nakusp_Airport,AQ5,50,2008-06-13T14:30:04+00:00
1138,CJV5,small_airport,Neepawa Airport,50.23279953,-99.51059723,1277,NA,Canada,CA,Manitoba,CA-MB,MB,Neepawa,0,CJV5,,CJV5,,https://en.wikipedia.org/wiki/Neepawa_Airport,JV5,50,2008-06-13T14:30:04+00:00
306924,CNV9,small_airport,Québec / Neuville Airport,46.72147597,-71.58549786,314,NA,Canada,CA,Quebec,CA-QC,QC,"Neuville, QC",0,CNV9,,CNV9,http://www.aeroportdeneuville.ca/,https://en.wikipedia.org/wiki/Neuville_Airport,"Neuville, Québec",50,2012-11-24T18:54:19+00:00
1477,CPY4,closed,Norwood Airport,44.36500168,-77.99970245,650,NA,Canada,CA,Ontario,CA-ON,ON,Norwood,0,,,,,https://en.wikipedia.org/wiki/Norwood_Airport,"PY4, CPY4, CPY4",50,2010-12-26T15:43:24+00:00
959,CFK6,small_airport,Olds (Netook) Airport,51.84999847,-114.0670013,3330,NA,Canada,CA,Alberta,CA-AB,AB,Olds,0,CFK6,,CFK6,,https://en.wikipedia.org/wiki/Olds_(Netook)_Airport,FK6,50,2008-06-13T14:30:04+00:00
649,CAV3,small_airport,One Hundred Mile House Airport,51.64250183,-121.3069992,3055,NA,Canada,CA,British Columbia,CA-BC,BC,One Hundred Mile House,0,CAV3,,CAV3,,https://en.wikipedia.org/wiki/One_Hundred_Mile_House_Airport,AV3,50,2008-06-13T14:30:04+00:00
839,CED3,small_airport,Oyen Municipal Airport,51.33420181,-110.4909973,2498,NA,Canada,CA,Alberta,CA-AB,AB,Oyen,0,CED3,,CED3,,https://en.wikipedia.org/wiki/Oyen_Municipal_Airport,ED3,50,2008-06-13T14:30:04+00:00
1382,CPB8,small_airport,Paramount Bistcho Airport,59.6381,-118.333,1969,NA,Canada,CA,Alberta,CA-AB,AB,Paramount Bistcho,0,CPB8,,CPB8,,https://en.wikipedia.org/wiki/Paramount_Bistcho_Airport,,50,2016-09-02T23:08:48+00:00
1161,CKB2,small_airport,Patuanak Airport,55.90000153,-107.7210007,1426,NA,Canada,CA,Saskatchewan,CA-SK,SK,Patuanak,0,CKB2,,CKB2,,https://en.wikipedia.org/wiki/Patuanak_Airport,KB2,50,2008-06-13T14:30:04+00:00
46495,CA-0430,small_airport,Port Hope (Peter's Field) Airport,44.024881,-78.426976,560,NA,Canada,CA,Ontario,CA-ON,ON,Port Hope,0,CPH3,,CPH3,,https://en.wikipedia.org/wiki/Port_Hope_(Peter%27s_Field)_Aerodrome,,50,2016-09-23T11:44:33+00:00
1101,CJN5,small_airport,Corman Air Park,52.00059891,-106.4629974,1690,NA,Canada,CA,Saskatchewan,CA-SK,SK,Saskatoon,0,CJN5,,CJN5,,https://en.wikipedia.org/wiki/Saskatoon/Corman_Air_Park,JN5,50,2008-06-13T14:30:04+00:00
755,CCF9,small_airport,Scottsfield Airpark,45.96030045,-67.09529877,600,NA,Canada,CA,New Brunswick,CA-NB,NB,Scottsfield,0,CCF9,,CCF9,,https://en.wikipedia.org/wiki/Scottsfield_Airpark,CF9,50,2008-06-13T14:30:04+00:00
1164,CKB8,small_airport,Silver Falls Airport,50.5,-96.09809875,775,NA,Canada,CA,Manitoba,CA-MB,MB,Silver Falls,0,CKB8,,CKB8,,https://en.wikipedia.org/wiki/Silver_Falls_Airport,KB8,50,2008-06-13T14:30:04+00:00
990,CFS5,small_airport,Spirit River Airport,55.78359985,-118.8399963,2044,NA,Canada,CA,Alberta,CA-AB,AB,Spirit River,0,CFS5,,CFS5,,https://en.wikipedia.org/wiki/Spirit_River_Airport,FS5,50,2008-06-13T14:30:04+00:00
1576,CSY4,small_airport,St-Donat Airport,46.30580139,-74.18139648,1270,NA,Canada,CA,Quebec,CA-QC,QC,St-Donat,0,CSY4,,CSY4,,https://en.wikipedia.org/wiki/St-Donat_Airport,SY4,50,2008-06-13T14:30:04+00:00
1518,CSG5,small_airport,St Jean Chrysostome Airport,46.68529892,-71.15170288,325,NA,Canada,CA,Quebec,CA-QC,QC,St-Jean Chrysostome,0,CSG5,,CSG5,,https://en.wikipedia.org/wiki/St-Jean_Chrysostome_Airport,SG5,50,2008-06-13T14:30:04+00:00
862,CEJ3,small_airport,Stettler Airport,52.31000137,-112.7539978,2686,NA,Canada,CA,Alberta,CA-AB,AB,Stettler,0,CEJ3,,CEJ3,,https://en.wikipedia.org/wiki/Stettler_Airport,EJ3,50,2008-06-13T14:30:04+00:00
1114,CJR3,small_airport,The Pas / Grace Lake Airport,53.82640076,-101.2050018,873,NA,Canada,CA,Manitoba,CA-MB,MB,The Pas,0,CJR3,,CJR3,,https://en.wikipedia.org/wiki/The_Pas/Grace_Lake_Airport,JR3,50,2011-12-29T13:16:58+00:00
1429,CPL5,closed,Thessalon Municipal Airport,46.3167,-83.533302,750,NA,Canada,CA,Ontario,CA-ON,ON,Thessalon,0,,,,,https://en.wikipedia.org/wiki/Thessalon_Municipal_Airport,"PL5, CPL5, CPL5",50,2017-04-03T19:31:54+00:00
